5	4
14245065316656	2.330040	634
14245065315004	1.612343	633
14245065316486	1.540291	637
14245065316524	0.867832	882
14245065318732	2.249664	126
14245065317726	2.177498	328
14245065317454	1.354149	324
6	2
14246099267077	-0.038700	857
14246099275718	-0.539047	853
14246099264193	-0.590752	840
14246099283400	-0.610703	836
14246099297844	-0.801838	843
14246099288482	-0.992664	858
14246099269900	3.703712	337
14246099270487	2.120853	338
2	6
14253040949914	3.357697	857
14253040950498	2.787434	617
14253040948971	2.177322	351
14253040949441	1.905506	125
14253040952114	0.832199	121
14253040953522	0.280323	331
14253041046740	-0.077217	322
14253041019190	-0.481064	363
2	4
14262897888911	1.367378	617
14262897889361	1.125568	894
14262897890982	2.262592	114
14262897891456	0.903065	123
14262897896758	-0.307877	359
14262897904340	-1.098434	104
4	6
14263498089035	1.826214	835
14263498090852	0.790810	833
14263498088479	0.249027	601
14263498089660	0.149582	604
14263498087677	1.367977	332
14263498089684	1.336430	94
14263498089327	0.509239	95
14263498105897	-0.264690	330
14263498092148	-0.674736	90
14263498097136	-1.114109	97
3	5
14264546853244	2.536709	887
14264546853009	2.036579	579
14264546853495	1.821808	577
14264546855344	2.495159	376
14264546854118	2.098705	85
14264546854954	0.637344	89
14264546857095	0.412449	71
14264546856947	-1.038887	92
2	2
14269451717612	-0.367161	868
14269451724902	-0.775299	847
14269451713009	-0.025211	320
14269451713150	-0.160568	121
2	5
14273764649731	2.271030	611
14273764650885	0.963726	610
14273764651875	2.691399	126
14273764651929	2.290619	379
14273764650813	2.045753	370
14273764651736	1.698975	73
14273764655935	-0.975384	97
4	2
14278157151909	2.683678	868
14278157154312	1.226082	591
14278157153301	0.339119	617
14278157163600	-0.161140	871
14278157153631	3.025623	88
14278157152262	1.766239	361
2	2
14283428258088	-0.472099	638
14283428257696	-0.588551	606
14283428243409	0.926254	339
14283428138953	-0.525085	379
4	4
14286139221417	3.416210	884
14286139222635	0.648930	597
14286139222037	0.296532	598
14286139226177	-0.021320	875
14286139222033	3.753796	86
14286139222859	1.140553	363
14286139224368	0.236015	85
14286139224362	-0.433048	372
3	4
14292266348953	2.114349	622
14292266350509	1.663582	868
14292266349809	0.820919	865
14292266349310	1.552708	331
14292266352212	0.838905	113
14292266353181	0.672291	322
14292266353672	-0.396706	109
3	4
14296913246694	4.508667	593
14296913247566	0.631657	594
14296913267268	-0.935089	599
14296913250647	1.521393	78
14296913250035	1.237396	322
14296913250203	1.011620	351
14296913250328	0.812675	350
3	4
14299371390248	3.053307	636
14299371396493	-0.077988	630
14299371399198	-0.746166	843
14299371390412	2.473679	382
14299371391757	2.208336	127
14299371392507	0.580170	379
14299371408867	-1.276520	120
4	4
14305902718122	1.806358	619
14305902719060	1.287205	882
14305902719562	0.491150	872
14305902723640	0.199684	622
14305902718647	1.664948	381
14305902718391	0.994122	111
14305902718754	0.993774	112
14305902719830	0.223392	378
3	5
14311400813351	1.829166	615
14311400813943	1.313301	836
14311400814491	0.944233	840
14311400814100	3.474751	95
14311400814115	1.314823	350
14311400817607	0.145279	94
14311400818511	-0.598473	346
14311400826497	-1.436836	97
7	4
14315439601679	-0.052746	888
14315439602596	-0.106907	834
14315439607684	-0.141323	841
14315439625800	-0.252140	891
14315439605423	-0.298130	865
14315439601216	-0.372066	849
14315439620759	-0.581974	885
14315439603256	3.715721	363
14315439607555	1.222790	116
14315439604507	0.653839	366
14315439634961	-0.558002	372
5	3
14317872120821	2.588402	579
14317872121798	1.798996	890
14317872122178	1.554352	577
14317872121637	0.940018	870
14317872140222	-0.969921	601
14317872121823	1.366634	360
14317872122393	0.141163	346
14317872123660	0.093510	370
4	4
14321659507819	3.403885	890
14321659508800	3.055573	628
14321659509581	0.673954	629
14321659510165	0.662533	893
14321659508819	3.182758	120
14321659507530	2.146374	367
14321659508148	1.638817	364
14321659511088	0.317707	117
2	5
14322390604029	2.523685	610
14322390604138	1.290169	873
14322390603602	2.711258	354
14322390605119	2.054958	105
14322390604997	0.714703	358
14322390607084	0.390335	66
14322390608694	0.266655	79
4	4
14324863076987	1.147747	589
14324863078162	0.752850	833
14324863080679	0.352242	835
14324863079383	0.073715	580
14324863078474	2.518894	320
14324863078744	0.787983	92
14324863078050	0.543190	336
14324863081137	-0.535797	93
2	5
14325142864040	1.915554	859
14325142864440	1.571667	610
14325142864527	1.095787	350
14325142866167	1.093685	114
14325142864214	1.075516	346
14325142866658	0.902695	123
14325142985099	-0.819351	355
5	3
14331125082438	4.991959	895
14331125081896	4.240437	629
14331125082759	1.226074	628
14331125085766	0.498081	888
14331125090544	0.171631	632
14331125083495	2.812710	112
14331125083978	1.004845	358
14331125086301	0.172218	378
3	7
14341224969886	2.792526	843
14341224971563	2.434784	607
14341224971926	0.427361	587
14341224977020	2.891830	87
14341224976715	2.317600	325
14341224975779	2.268658	334
14341224979063	1.074837	81
14341224978210	0.871666	78
14341224978036	-0.627926	84
14341224991252	-0.887348	330
2	2
14346146793502	-0.216843	630
14346146820010	-0.515385	587
14346146800726	-0.521931	359
14346146795720	-0.822117	353
5	9
14354733752338	3.682640	626
14354733751008	1.134537	843
14354733752146	0.589561	616
14354733769641	-0.541237	868
14354733759423	-0.835068	606
14354733750443	5.520271	110
14354733749066	4.360451	351
14354733751830	2.987408	107
14354733750370	2.198936	331
14354733752086	1.769627	112
14354733753133	1.651390	127
14354733750624	1.390663	350
14354733759618	-0.021389	344
14354733763795	-1.114193	109
4	2
14365497783149	2.601013	637
14365497781155	2.271114	843
14365497781905	1.720654	834
14365497783230	1.006950	633
14365497798750	-0.306023	340
14365497788470	-0.587116	327
4	4
14365863166973	1.757187	880
14365863167892	1.160225	580
14365863167799	0.751595	589
14365863191153	-0.606503	603
14365863170396	1.586182	366
14365863170268	0.862900	365
14365863170061	0.737396	93
14365863172434	-0.896088	92
3	4
14372586224806	0.906010	840
14372586226364	0.543568	586
14372586226683	0.357544	576
14372586224464	1.073215	344
14372586226944	1.030102	87
14372586225235	0.534531	346
14372586229559	-0.561550	81
3	5
14376306804713	0.857761	608
14376306807190	-0.176834	603
14376306860039	-0.614971	587
14376306808558	2.497780	376
14376306807868	1.796906	80
14376306814531	-0.199493	64
14376306815039	-0.434624	383
14376306987496	-0.474655	118
4	3
14379750699696	2.626450	857
14379750699149	1.265965	607
14379750700575	0.404388	606
14379750701732	-0.075466	833
14379750698163	1.810089	342
14379750702525	1.797493	123
14379750701180	0.967537	114
3	3
14381124842939	2.401340	590
14381124844963	0.432301	581
14381124847580	-0.694328	596
14381124843330	1.269905	324
14381124844874	0.598442	333
14381124845994	0.027069	78
4	4
14430960186378	1.536934	585
14430960187836	1.353737	835
14430960186854	0.731995	833
14430960188639	0.260811	609
14430960187602	2.741516	123
14430960185912	1.698181	332
14430960189602	0.307766	322
14430960188816	0.292816	114
4	2
14432369791906	1.999352	628
14432369789274	1.289356	875
14432369792250	0.640884	629
14432369791724	-0.052517	878
14432369791155	0.982803	366
14432369792719	-0.233765	365
4	4
14441582030800	1.467045	891
14441582030784	0.793442	590
14441582030108	0.081997	581
14441582037101	0.044888	894
14441582029518	1.171551	358
14441582030063	1.121277	84
14441582032490	-0.184010	78
14441582032792	-0.766552	354
2	2
14443639896070	0.560093	604
14443639909318	-0.681801	605
14443639910628	-1.175812	72
14443639910434	-1.215569	77
4	5
14447217989679	1.471111	578
14447217991064	1.005463	889
14447217990697	0.965221	893
14447217990569	0.832100	582
14447217989973	2.456409	73
14447217991071	1.539463	329
14447217990904	0.857285	382
14447217992286	0.577347	126
14447217993188	-0.381618	70
6	4
14448015631447	2.213943	616
14448015633074	1.825905	868
14448015663857	1.247322	875
14448015631713	0.919022	871
14448015634327	-0.204369	626
14448015657214	-0.757465	620
14448015631890	1.791424	382
14448015632838	1.361004	101
14448015635619	0.347446	379
14448015639889	-0.603580	360
2	2
14449458116675	-0.468651	611
14449458015485	-0.668098	638
14449458112226	-0.555794	99
14449458109871	-0.639736	98
3	3
14456419291746	2.428864	874
14456419292496	1.686455	624
14456419296774	0.014633	639
14456419292493	2.722382	362
14456419295673	1.868557	127
14456419293621	1.622276	112
2	14
14459886970748	1.386528	638
14459886973821	-0.230068	605
14459886965702	6.678539	122
14459886966218	3.945412	121
14459886965165	3.741291	113
14459886965887	3.574177	102
14459886966709	3.407402	382
14459886964691	3.316635	110
14459886965089	2.146137	329
14459886967825	1.842258	125
14459886964987	1.479736	109
14459886966415	1.204651	116
14459886966025	0.852619	117
14459886962627	0.573502	355
14459886968474	-0.130642	120
14459886975379	-0.545197	107
4	3
14469783134364	2.091846	843
14469783134782	1.029373	582
14469783136435	0.852654	578
14469783136976	0.183029	863
14469783133414	2.346119	331
14469783135922	2.095284	126
14469783146225	-0.707710	351
3	4
14498626487303	2.380386	638
14498626488731	0.976425	635
14498626485823	0.952000	840
14498626486290	1.320942	324
14498626487415	0.915417	99
14498626486750	0.608700	333
14498626487608	0.234291	101
6	3
14499699820115	2.056534	638
14499699818599	1.761337	843
14499699818648	0.477425	834
14499699832231	-0.291786	635
14499699820756	-0.447273	585
14499699839505	-0.526646	863
14499699817553	2.806347	328
14499699818606	1.790363	111
14499699826605	-0.729134	120
4	3
14512959452341	2.393711	855
14512959455115	1.240009	626
14512959455691	0.777405	635
14512959454669	0.337852	852
14512959453053	2.012585	110
14512959453113	1.056850	343
14512959453481	0.871525	340
3	3
14516575214945	1.328930	834
14516575214735	1.260120	615
14516575219173	-0.142094	843
14516575215129	1.389118	103
14516575214614	1.134205	351
14516575214704	1.077736	331
2	2
14522423684576	3.111042	637
14522423683541	0.621555	865
14522423685472	1.877117	117
14522423687563	0.343723	116
3	2
14533106548592	-0.015766	841
14533106539595	-0.310150	625
14533106549443	-0.814960	621
14533106532461	-0.416622	328
14533106538385	-0.741913	116
2	7
14533422429765	4.200867	635
14533422430836	1.615540	626
14533422429635	3.333958	104
14533422430796	1.715191	378
14533422431739	1.604015	381
14533422431669	1.079681	101
14533422430908	0.493580	358
14533422433171	0.438828	377
14533422435752	-0.511265	114
4	4
14551974423962	1.103882	845
14551974423462	0.804073	836
14551974423410	0.458256	612
14551974424714	0.416286	615
14551974424379	2.078766	322
14551974423150	1.019817	326
14551974424593	0.725765	79
14551974424936	0.557903	70
4	5
14554540809899	3.444054	619
14554540809330	2.058983	877
14554540809222	1.723557	881
14554540812686	0.796658	628
14554540812396	3.344299	361
14554540814089	1.666870	99
14554540816298	0.948246	98
14554540813031	0.562302	359
14554540855073	-0.996223	335
3	7
14557413049584	1.004616	598
14557413052323	0.144653	597
14557413072031	-0.908310	599
14557413050507	1.793900	336
14557413051769	1.784294	339
14557413052555	1.430973	86
14557413052842	1.413990	71
14557413053661	0.081223	85
14557413054443	-0.044754	330
14557413058061	-0.360378	80
3	2
14557975677541	2.271305	861
14557975679156	1.250969	627
14557975678999	1.110699	618
14557975678611	1.380455	352
14557975684941	0.074944	125
4	4
14560039975733	2.579266	604
14560039977556	1.764732	894
14560039977989	1.513409	891
14560039978219	-0.009403	605
14560039976779	1.442932	92
14560039977402	1.094543	355
14560039977274	0.665871	354
14560039979017	0.108711	89
2	7
14586040416881	2.618401	607
14586040416046	2.220665	587
14586040416661	2.603680	83
14586040416290	1.841133	360
14586040417104	1.778839	86
14586040417503	1.406769	370
14586040417334	0.326698	355
14586040417726	0.048737	357
14586040433224	-0.291367	344
4	3
14590427776135	2.229481	860
14590427778230	0.840446	582
14590427777107	0.788403	857
14590427783238	-0.180405	591
14590427775382	4.318832	348
14590427777959	1.485336	123
14590427777594	0.658073	349
4	3
14600080235439	2.663059	615
14600080235809	1.844994	891
14600080235395	1.114170	894
14600080240797	-0.487316	612
14600080238301	1.963749	379
14600080236751	1.466896	96
14600080237861	-0.477631	91
4	3
14615944577795	2.267067	868
14615944577528	1.286270	634
14615944577340	0.934734	614
14615944583885	-0.104073	871
14615944577956	2.768913	123
14615944576764	1.654270	355
14615944579063	-0.512726	354
3	2
14637206175386	2.051350	844
14637206175811	1.395348	580
14637206176904	1.214657	589
14637206176203	1.391518	337
14637206177088	0.744781	338
5	4
14645653414484	1.545265	596
14645653414284	1.072010	869
14645653415951	0.555359	867
14645653419104	-0.391422	590
14645653426024	-0.561932	872
14645653413909	1.491844	363
14645653413648	0.727940	85
14645653414381	0.114719	86
14645653416781	-0.292812	372
5	5
14646980085691	2.508194	634
14646980084536	1.741734	871
14646980086508	0.574474	868
14646980086254	0.431374	873
14646980087659	0.242165	865
14646980085777	3.857059	332
14646980088947	2.695660	125
14646980086856	2.268467	327
14646980089829	1.036827	122
14646980089074	0.667667	113
3	5
14649803941073	1.699623	577
14649803941678	1.268059	890
14649803941113	1.193329	893
14649803939317	2.206745	88
14649803939314	1.516132	365
14649803943944	-0.312958	369
14649803969296	-0.566395	366
14649803945294	-0.675999	90
5	8
14651829877970	1.413242	843
14651829879531	0.587147	597
14651829879618	0.226559	583
14651829884183	-0.024605	834
14651829895107	-0.217518	863
14651829879741	1.689419	382
14651829878228	1.156898	85
14651829879597	1.084675	65
14651829879211	1.036251	329
14651829879027	0.584362	67
14651829879416	0.449467	379
14651829881629	0.130798	71
14651829877623	-0.206524	353
4	4
14657885509660	1.693222	612
14657885510360	1.552326	891
14657885511843	1.286560	894
14657885511718	0.100231	615
14657885511300	1.310711	361
14657885510861	0.493233	94
14657885511785	0.485985	359
14657885512148	0.442123	90
3	3
14691066662776	3.125164	889
14691066661978	1.467125	621
14691066663310	1.309113	625
14691066661272	2.082935	383
14691066663658	0.344349	376
14691066678200	-0.694450	373
3	3
14691987273848	1.082237	592
14691987273605	0.325779	595
14691987276195	-0.682621	884
14691987273788	2.713264	376
14691987273533	0.800594	91
14691987275177	-0.112732	373
4	5
14697232997337	3.324230	600
14697232998600	2.091030	871
14697233000777	0.944805	873
14697233000315	0.146194	602
14697232997155	3.351089	359
14697232998713	2.152149	97
14697232999260	1.045246	378
14697232999317	1.032818	356
14697232999951	0.601463	100
4	4
14702953113838	2.038513	584
14702953113272	1.042450	869
14702953113395	0.738377	867
14702953114454	0.073223	600
14702953116471	1.223000	370
14702953116332	1.149967	71
14702953117772	0.981457	379
14702953115316	0.414223	85
7	3
14709401660857	5.296566	848
14709401661263	1.581165	851
14709401662839	1.373337	622
14709401664234	1.233955	629
14709401664545	0.939121	632
14709401666491	0.738670	628
14709401671899	-0.237900	619
14709401661800	4.265297	337
14709401661970	1.560173	338
14709401665176	0.923817	120
2	2
14732384828620	0.995781	608
14732384856937	-0.809948	603
14732384828699	2.961250	368
14732384830832	1.182938	367
3	2
14738233810439	2.648155	859
14738233814608	1.011627	637
14738233814922	0.509758	634
14738233811378	1.793922	345
14738233814722	1.134457	104
3	4
14742373087727	1.856182	634
14742373087336	1.095402	853
14742373088377	0.635727	854
14742373087884	2.546745	320
14742373089722	0.790665	73
14742373089835	0.407192	97
14742373090374	-0.834660	336
3	4
14747597824733	1.779526	634
14747597825579	1.207085	637
14747597824032	-0.125706	851
14747597823100	1.362030	341
14747597825531	1.273540	125
14747597826653	0.015137	122
14747597826596	-0.210411	327
3	4
14748284020092	2.254051	884
14748284019972	1.328171	588
14748284020678	-0.145054	583
14748284020773	1.921646	85
14748284019911	1.451797	383
14748284021280	0.866116	86
14748284022941	-0.246952	376
4	3
14754084268414	1.592384	628
14754084267052	1.145203	863
14754084269067	0.495167	629
14754084268440	0.375069	862
14754084267940	1.169800	116
14754084267600	0.692894	335
14754084286143	-0.352634	322
4	4
14760148044817	1.998394	619
14760148044123	1.593243	844
14760148046404	0.496983	839
14760148049383	-0.254631	628
14760148044773	1.914780	342
14760148047880	0.320648	98
14760148047349	0.095837	99
14760148061602	-1.161259	102
3	3
14765612347373	2.503422	874
14765612348313	1.345833	624
14765612351231	0.364738	639
14765612349715	2.318722	107
14765612350759	2.058464	383
14765612352226	1.115154	116
4	3
14781785519385	2.381050	591
14781785520635	1.080551	582
14781785519732	0.713753	863
14781785521594	0.277271	862
14781785521782	1.868942	73
14781785519782	1.716492	352
14781785524343	-0.029617	126
4	4
14781892293894	1.425343	625
14781892295928	1.291496	891
14781892294718	0.860542	882
14781892297388	-0.226444	621
14781892296356	1.482506	107
14781892295851	1.395290	361
14781892295282	0.494930	359
14781892297409	-0.205715	110
4	4
14783615885981	1.134907	576
14783615886444	0.875286	873
14783615888236	0.116798	586
14783615885552	-0.076401	871
14783615888159	1.129250	84
14783615886889	1.041763	344
14783615887817	0.835159	346
14783615889308	-0.025719	78
4	4
14783623175786	1.762573	629
14783623174929	0.976284	857
14783623174650	0.587425	860
14783623179036	-0.260639	628
14783623175974	2.011776	320
14783623176246	1.852848	119
14783623175454	0.788105	336
14783623178203	-0.087250	124
4	4
14785429733642	2.753395	582
14785429734468	0.773254	591
14785429734431	0.616802	845
14785429734928	0.529667	859
14785429735789	1.345276	79
14785429733229	0.444046	347
14785429735885	0.412579	352
14785429615479	-0.414085	334
4	3
14796041772297	2.132240	868
14796041772054	2.093277	613
14796041773571	1.238922	865
14796041777236	-0.273811	616
14796041772509	2.871914	335
14796041773878	0.976986	97
14796041774863	0.575344	73
3	4
14799789490432	1.395882	612
14799789490096	1.374573	880
14799789493228	0.373161	609
14799789492687	1.632053	126
14799789492082	0.786926	369
14799789491686	0.172005	365
14799789498970	-0.186020	73
3	3
14800096419609	2.235413	637
14800096419999	2.227310	882
14800096422237	0.909840	872
14800096418829	1.485180	378
14800096422025	0.722000	109
14800096420595	0.443314	113
2	4
14803825044246	-0.306820	843
14803825055531	-0.427250	856
14803825038178	2.485466	124
14803825045183	-0.111839	359
14803825038539	-0.185223	356
14803825043442	-0.419304	119
4	3
14816571036766	3.329357	637
14816571036577	2.583050	876
14816571038481	1.318783	874
14816571040919	0.168095	633
14816571036962	1.011002	365
14816571039642	-0.431660	369
14816571039308	-0.506847	366
2	7
14828200949390	1.854740	878
14828200949327	1.396820	589
14828200949336	1.624874	362
14828200950063	1.474358	76
14828200951896	1.339016	67
14828200951179	0.939655	71
14828200952527	0.549561	371
14828200955969	-0.736832	376
14828200957668	-0.971870	86
5	5
14841719169649	2.997704	888
14841719169402	1.381790	585
14841719168563	1.268776	609
14841719173482	0.273331	895
14841719181288	-0.476517	885
14841719171773	2.342491	98
14841719170049	1.980244	353
14841719172389	1.498096	356
14841719173846	0.459637	99
14841719200047	0.030800	329
4	6
14841864434382	1.441338	851
14841864436592	1.289608	609
14841864435062	1.072666	585
14841864437360	0.137077	854
14841864436118	2.270592	95
14841864436367	1.687233	324
14841864435983	0.850830	333
14841864438364	0.080006	75
14841864451718	-0.937813	66
14841864449327	-1.111008	97
5	5
14845523441482	2.430489	588
14845523442767	1.570702	888
14845523442735	1.563465	895
14845523443950	0.333084	583
14845523461096	-0.795433	601
14845523442645	3.598644	97
14845523442431	2.576698	370
14845523443308	2.039463	100
14845523443499	0.949944	379
14845523443795	0.325054	360
3	3
14849673900337	1.656063	880
14849673900652	1.491665	605
14849673902603	0.010235	608
14849673902707	0.672779	380
14849673916697	-0.119720	368
14849673927909	-1.386490	91
5	4
14856520643722	1.885464	889
14856520641833	1.741623	623
14856520643628	0.641144	881
14856520644743	0.182480	620
14856520669871	-0.610008	877
14856520643646	2.739140	107
14856520643454	1.926281	110
14856520643027	1.661163	362
14856520644374	0.911518	371
6	3
14866205752859	3.344208	628
14866205752395	0.902691	849
14866205752792	0.764690	855
14866205755520	0.061882	619
14866205774506	-0.605099	629
14866205890516	-0.678642	859
14866205753345	2.802940	98
14866205753752	1.326618	341
14866205753115	0.466122	327
4	5
14871102723993	2.070782	869
14871102723596	1.639549	609
14871102727807	0.273037	867
14871102726415	0.001225	612
14871102723291	4.259201	114
14871102724013	3.122524	123
14871102723324	1.802685	364
14871102727239	-0.219360	367
14871102736863	-0.346069	362
7	2
14889707302416	4.406914	584
14889707300582	2.972839	600
14889707301388	2.816597	888
14889707302479	2.243927	895
14889707301478	1.203953	602
14889707302846	0.507828	879
14889707302249	0.459156	880
14889707309641	0.974625	341
14889707309219	0.438396	342
4	5
14893779611299	1.671101	578
14893779610054	1.124489	843
14893779611903	0.671177	587
14893779612408	0.333538	834
14893779609966	3.719086	324
14893779612676	0.980301	97
14893779611837	0.894768	328
14893779612753	-0.029785	100
14893779634077	-0.324066	73
4	4
14896844088199	1.478912	875
14896844088275	1.249989	878
14896844089726	1.200649	614
14896844089474	1.064381	610
14896844090540	2.260532	383
14896844090650	1.784702	66
14896844092810	0.589912	376
14896844092122	0.314537	70
4	2
14901502293958	1.504585	834
14901502295279	1.193184	625
14901502296801	0.934845	633
14901502293830	0.660191	843
14901502293776	1.371563	335
14901502294171	0.227940	326
6	7
14902483215933	2.447693	858
14902483217672	1.397923	882
14902483217380	0.931072	605
14902483222846	0.535873	856
14902483218305	0.444408	608
14902483226117	-0.417431	580
14902483219117	3.540600	72
14902483220433	2.099449	68
14902483217938	1.429901	342
14902483218616	1.162148	339
14902483217852	1.073860	336
14902483218424	0.752937	88
14902483220503	0.114140	341
7	6
14905173066239	1.251122	875
14905173067479	1.063732	888
14905173066494	0.669582	603
14905173066697	0.654438	589
14905173067406	0.532936	895
14905173068974	0.030014	884
14905173091379	-0.826126	867
14905173067321	2.002415	377
14905173067962	1.474030	79
14905173067918	1.349651	381
14905173067449	0.782394	105
14905172880826	-0.217022	328
14905173073312	-0.573055	70
3	4
14906729276636	1.500298	596
14906729276430	1.051086	854
14906729280491	-0.197151	851
14906729276214	1.853603	345
14906729278596	1.214329	64
14906729278853	1.163578	74
14906729278030	0.971184	321
4	3
14912319129037	0.986755	578
14912319128587	0.464798	834
14912319129325	0.461624	582
14912319130094	0.351128	838
14912319127631	2.832287	350
14912319130208	1.173958	90
14912319130587	0.705219	94
4	3
14926726195474	2.538048	857
14926726198645	0.875687	612
14926726198682	0.523994	615
14926726197410	0.066185	860
14926726196456	1.743538	323
14926726200091	1.200939	126
14926726200633	0.102398	123
2	2
14932042037075	-0.203327	886
14932042160842	-0.581394	608
14932042018723	-0.628201	107
14932042019240	-1.096630	120
5	9
14938855702365	1.351757	839
14938855703496	0.912346	579
14938855705073	-0.238182	853
14938855705483	-0.370243	588
14938855592112	-0.506062	863
14938855699189	3.819363	102
14938855697611	3.052547	120
14938855700729	1.542320	127
14938855702531	1.286228	332
14938855700162	1.265221	122
14938855703776	0.975555	68
14938855703474	0.292767	72
14938855699360	0.147888	351
14938855717235	-0.780754	98
3	7
14943750688469	1.252617	588
14943750691278	0.345379	579
14943750724849	-0.033981	577
14943750690734	1.736366	371
14943750691235	1.359200	85
14943750689859	1.205666	71
14943750690908	1.124805	380
14943750691213	0.850750	375
14943750689993	0.338417	67
14943750705069	-0.769760	76
3	3
14947770134551	2.381927	623
14947770135020	1.098717	863
14947770135049	0.125584	862
14947770136106	1.879032	118
14947770134665	1.620602	350
14947770139079	-0.137890	115
5	4
14959926272233	1.548401	859
14959926272098	1.146610	616
14959926273606	0.987667	626
14959926274189	-0.024273	864
14959926284866	-0.278019	629
14959926271227	1.569553	348
14959926272760	1.258533	104
14959926274315	0.223511	101
14959926278097	-0.746140	345
3	4
14972923951481	2.104504	880
14972923953121	1.865501	637
14972923952190	1.116898	879
14972923951888	3.044224	107
14972923950709	3.021122	368
14972923951229	1.685009	367
14972923952460	1.073055	110
5	3
14979280395708	7.808613	863
14979280396666	3.561424	606
14979280411790	-0.227089	578
14979280405379	-0.296898	843
14979280412086	-0.866444	605
14979280395087	3.321835	328
14979280395371	2.695263	324
14979280411618	-0.448208	349
3	4
14980791913596	1.949207	621
14980791913063	1.393772	852
14980791914470	0.034805	855
14980791913057	3.346912	119
14980791913027	2.055687	325
14980791914329	0.589172	330
14980791926807	-0.656807	118
4	4
14988033737955	2.539810	619
14988033738399	1.717560	843
14988033740606	0.650467	834
14988033739964	0.393402	628
14988033738723	1.989151	99
14988033740008	1.688950	379
14988033740025	1.166065	382
14988033742075	0.593307	98
4	4
14991118787265	1.474628	868
14991118785945	1.110928	865
14991118786929	0.916313	591
14991118788597	0.711582	617
14991118788515	1.663292	351
14991118789485	1.250053	93
14991118790796	-0.064991	92
14991118797009	-0.146282	350
4	4
14992883015309	0.979088	882
14992883013471	0.777805	595
14992883016918	0.660625	891
14992883016208	-0.129982	592
14992883015942	1.745930	65
14992883014547	1.334370	379
14992883017160	0.197594	370
14992883016526	-0.388622	67
4	4
14995794300708	-0.076401	842
14995794297426	-0.181286	832
14995794288026	-0.257210	864
14995794310645	-0.619640	855
14995794286366	2.465828	378
14995794287406	2.381153	118
14995794291046	0.099930	119
14995794302153	-0.320839	381
4	4
15016907611523	2.165627	639
15016907610122	1.252865	841
15016907611247	1.049404	894
15016907566446	-0.713997	855
15016907610944	1.593327	359
15016907613560	0.693600	109
15016907612917	0.398365	356
15016907612328	0.265476	113
3	2
15021948416077	-0.005825	625
15021948425685	-0.597359	616
15021948430562	-0.664337	634
15021948417114	0.050091	364
15021948417419	0.044601	362
4	6
15044725504468	2.395706	578
15044725503957	1.618446	850
15044725506095	-0.011169	582
15044725504575	-0.055134	849
15044725504687	2.373276	90
15044725504588	1.052601	337
15044725504580	1.036663	339
15044725506201	0.797859	343
15044725506086	0.232101	94
15044725507140	-0.304672	342
3	4
15063324006334	1.657703	870
15063324007739	1.500008	615
15063324008244	1.055691	612
15063324008706	1.972313	79
15063324008376	0.690144	358
15063324008628	0.021442	354
15063324010229	-0.201435	70
2	2
15064713178975	-0.226830	626
15064713328348	-0.435261	877
15064713128242	-0.418892	343
15064712977327	-0.430637	380
4	4
15066318640608	1.150337	600
15066318642451	0.781010	832
15066318644534	-0.509281	848
15066318650014	-0.657097	602
15066318641698	1.576614	330
15066318642979	0.772312	320
15066318642102	0.420849	103
15066318641684	0.260143	100
2	2
15078568496189	-0.133022	883
15078568531516	-0.669590	608
15078568461804	0.586685	67
15078568472362	-0.476685	65
5	3
15094078668758	4.036983	891
15094078669539	1.447006	621
15094078670258	0.819843	882
15094078670860	0.657883	622
15094078672338	-0.440895	872
15094078669915	4.150871	326
15094078672133	1.281071	113
15094078673001	1.062920	121
4	4
15102270445796	1.452538	600
15102270446940	0.919853	870
15102270445120	0.561584	602
15102270449223	0.237331	890
15102270446518	1.493038	360
15102270447976	0.615337	70
15102270448501	0.274384	66
15102270449265	-0.380230	357
4	3
15112251319778	2.615864	631
15112251321793	-0.000351	841
15112251320913	-0.119160	865
15112251343766	-0.623505	630
15112251321205	4.103851	116
15112251320355	1.466076	360
15112251324142	0.075825	370
3	4
15112270366943	1.719357	866
15112270368209	1.574837	616
15112270370072	0.542519	626
15112270369759	1.244633	126
15112270370328	1.202030	73
15112270369376	1.120686	370
15112270404872	-0.303234	379
4	4
15143540000782	2.033028	865
15143540001521	1.855991	600
15143540002919	0.950443	602
15143540003317	0.923405	841
15143540002789	3.845230	102
15143540001015	3.049133	350
15143540003900	0.687996	122
15143540004944	0.092346	351
4	6
15146242211924	2.072220	871
15146242212254	1.723377	603
15146242213299	1.522549	868
15146242213090	0.113152	589
15146242210057	3.308849	371
15146242212821	1.126472	362
15146242210774	0.240257	99
15146242210729	0.125015	98
15146242217186	-0.330559	374
15146242236269	-0.667950	101
3	4
15148767539635	1.888786	884
15148767539870	1.033985	587
15148767540944	0.906418	578
15148767539611	2.145435	365
15148767540805	1.172272	75
15148767543408	0.462372	369
15148767544090	-0.458336	66
5	3
15148812597754	-0.058754	587
15148812601581	-0.135418	581
15148812614244	-0.362831	590
15148812599096	-0.529194	582
15148812614509	-0.651344	599
15148812594241	1.570282	380
15148812595146	1.297695	375
15148812596289	-0.661060	68
4	5
15154170966443	2.931396	862
15154170968328	0.973209	587
15154170968756	0.868839	863
15154170968315	0.081577	607
15154170969345	1.649048	331
15154170968866	0.532017	90
15154170969506	0.288574	322
15154170970663	0.147221	94
15154170982822	-0.682709	88
4	3
15154457502337	1.516956	890
15154457500916	0.793697	870
