4	3
38395650439002	0.414162	612
38395650443548	0.016518	585
38395650436522	3.275673	112
38395650437534	2.433834	383
38395650437459	2.227634	376
38395650436309	2.038277	111
2	3
38395937654055	2.537979	635
38395937651839	1.566765	864
38395937653911	1.674675	323
38395937655326	0.497997	99
38395937655154	0.060295	321
5	5
38400702040407	3.157837	869
38400702041186	2.960541	591
38400702040892	1.251785	582
38400702042625	0.689388	872
38400702056944	-0.349014	867
38400702041806	3.848019	111
38400702040327	2.960964	347
38400702043024	1.522602	333
38400702042354	0.974365	112
38400702056057	-0.974205	108
3	4
38404026984360	0.893147	608
38404026986716	0.048058	603
38404026989884	-0.306641	850
38404026985731	1.760986	68
38404026985032	1.144321	321
38404026983813	-0.084175	345
38404026990567	-0.777683	72
4	4
38416563415111	3.680725	638
38416563416276	1.248138	889
38416563415200	1.167610	881
38416563432846	-0.521339	635
38416563414758	1.525639	364
38416563415500	0.984520	367
38416563415717	0.740158	103
38416563416024	0.290066	105
4	3
38423571100755	1.780365	872
38423571101370	1.070633	578
38423571100545	0.964306	587
38423571221581	-0.701786	609
38423571100925	2.268902	370
38423571101719	1.236309	103
38423571109283	-0.538013	360
4	4
38425532748817	1.031582	580
38425532748285	0.863361	848
38425532751118	0.312157	851
38425532842627	-0.591042	844
38425532748823	1.763126	341
38425532750745	0.299034	77
38425532750671	-0.278965	91
38425532754443	-0.770481	327
4	2
38448741993124	2.990124	635
38448741991654	1.868786	834
38448741993975	0.706078	638
38448741994093	-0.022133	838
38448741992546	2.334118	122
38448741992144	0.833946	359
4	3
38453701369532	2.123627	868
38453701369787	2.008957	625
38453701372558	-0.033974	871
38453701370501	-0.230457	621
38453701368346	1.994709	113
38453701369731	1.077393	378
38453701369946	0.739128	381
4	2
38459831808530	1.292931	874
38459831807673	1.193455	593
38459831810545	-0.049473	594
38459831816383	-0.606560	883
38459831815695	-0.704597	82
38459831819460	-0.977581	81
3	4
38481254837665	1.702610	580
38481254838938	1.017860	858
38481254838622	0.947823	862
38481254837382	1.572006	91
38481254837464	1.557251	360
38481254839921	1.065346	370
38481254839077	-0.328499	77
4	4
38486539882544	1.782532	868
38486539881582	1.016468	600
38486539882398	0.891735	584
38486539885067	-0.278732	865
38486539882046	1.347046	76
38486539882162	1.226082	357
38486539884244	0.439388	67
38486539883993	-0.284660	355
2	2
38493065775384	-0.366093	834
38493065936195	-0.933933	595
38493065752702	-0.492783	371
38493065640604	-1.266407	110
3	4
38503015844692	1.810925	591
38503015847062	1.209694	895
38503015844643	0.608589	880
38503015844744	2.410774	73
38503015845473	1.787621	371
38503015865890	-0.681587	126
38503015863289	-1.318016	97
4	3
38504099405556	3.395298	636
38504099406682	1.117496	889
38504099429012	-0.485638	867
38504099412931	-0.589394	893
38504099406190	4.093235	118
38504099406251	0.930351	378
38504099407534	0.322849	358
6	4
38507557229508	2.379036	863
38507557230411	0.865158	593
38507557231135	0.310745	599
38507557231262	-0.394424	862
38507557247992	-0.586174	858
38507557247558	-0.642818	843
38507557229385	1.341770	326
38507557231618	1.172531	74
38507557233774	-0.019650	335
38507557236266	-0.132893	64
3	2
38511705566221	2.852180	869
38511705566095	1.000977	577
38511705566825	0.967373	867
38511705567396	2.089195	65
38511705566899	0.703506	357
2	2
38526650385516	1.041912	639
38526650387777	0.030201	624
38526650385037	5.203423	381
38526650389378	0.638374	378
5	4
38526664621273	3.773159	834
38526664621557	2.734737	579
38526664621951	1.322239	843
38526664622719	0.358105	601
38526664625245	-0.228035	838
38526664620013	2.626633	355
38526664621109	1.795292	77
38526664621590	0.490604	91
38526664627306	-0.308144	357
4	3
38526806523634	1.623749	863
38526806524616	1.092644	610
38526806525404	0.756393	614
38526806524196	-0.171356	862
38526806524003	2.946545	322
38526806526568	1.353157	117
38526806525777	0.664246	116
3	4
38538129480586	2.353500	632
38538129479234	2.131687	875
38538129480222	0.708397	629
38538129481156	1.655029	381
38538129480856	1.213905	112
38538129480950	1.024048	377
38538129483995	0.899769	127
2	3
38540428105477	2.070675	844
38540428107481	2.060631	624
38540428109760	2.105701	109
38540428108885	1.691761	343
38540428110843	-0.582081	110
3	6
38545658867186	3.286987	841
38545658868553	2.774437	582
38545658869743	1.262653	894
38545658873898	2.541229	67
38545658872710	2.525833	341
38545658876388	0.519569	76
38545658877233	-0.033867	342
38545658875632	-0.062611	327
38545658883342	-0.089428	332
2	3
38548355332677	3.239368	627
38548355331339	2.534458	841
38548355334231	2.205444	111
38548355332279	1.436413	346
38548355334781	0.927898	108
3	4
38555842601578	1.786366	633
38555842601241	0.865162	842
38555842610393	-0.353603	637
38555842601785	1.431389	125
38555842600659	1.261826	334
38555842602154	0.790222	325
38555842604528	0.544128	121
4	4
38558622573380	1.012783	869
38558622575104	1.003716	584
38558622576026	0.253666	580
38558622574467	0.031437	867
38558622573941	1.687660	363
38558622574668	0.761429	68
38558622575333	0.347172	72
38558622577306	-0.174320	372
3	4
38561207916337	2.023525	621
38561207916312	1.143875	835
38561207916733	0.967209	833
38561207913526	1.389595	324
38561207914480	1.374146	333
38561207917775	1.268364	124
38561207916443	1.081749	119
5	3
38572109429127	2.115482	855
38572109429872	1.530437	625
38572109430011	0.462772	621
38572109431071	-0.401134	849
38572109447786	-0.739609	633
38572109427832	2.656044	327
38572109428463	1.792995	112
38572109429954	0.527061	111
2	6
38579136219253	0.803371	582
38579136219358	0.642269	591
38579136218271	2.055786	100
38579136218726	1.974018	75
38579136216893	1.901558	349
38579136220273	0.942566	72
38579136217617	0.269047	348
38579136222631	-0.769051	95
3	6
38579576831838	3.627865	631
38579576831377	2.190819	835
38579576832750	0.152954	844
38579576831055	3.462921	124
38579576830194	1.894440	360
38579576829999	1.671768	370
38579576833880	0.746048	119
38579576845787	-0.194633	379
38579576858027	-0.815662	120
3	3
38595899867105	1.909702	844
38595899867365	0.884098	597
38595899879460	-0.459515	835
38595899867262	1.803051	93
38595899868818	0.880524	343
38595899868527	0.080845	96
2	2
38607283869344	-0.242863	635
38607283994324	-0.566387	637
38607283865116	0.606033	375
38607283867486	-0.145588	374
3	6
38609434272245	4.222958	638
38609434272957	2.787258	895
38609434272984	1.187866	888
38609434276322	4.308334	100
38609434276314	0.625591	359
38609434276690	-0.115112	356
38609434277396	-0.693352	361
38609434281533	-0.731110	97
38609434283187	-0.758015	103
3	5
38626548136313	1.262402	587
38626548135633	1.011421	864
38626548135836	0.672394	607
38626548136749	2.695656	66
38626548137311	2.693321	79
38626548135543	1.853428	348
38626548135120	1.161671	345
38626548139668	-0.008423	70
4	3
38629612011230	1.335842	613
38629612010075	0.993862	870
38629612012268	0.916206	890
38629612011974	0.122952	611
38629612009503	2.564159	381
38629612009766	2.329777	125
38629612010200	1.254883	377
3	4
38631252819999	4.518970	637
38631252819567	2.998970	864
38631252820516	0.907944	859
38631252820826	1.824295	102
38631252820488	0.916630	359
38631252819317	0.856030	356
38631252826133	-0.461872	98
4	4
38632499448566	1.021854	863
38632499447563	0.461315	611
38632499449002	0.457294	610
38632499447059	0.080894	862
38632499447427	2.076481	324
38632499449479	1.199558	104
38632499451871	-0.233467	328
38632499453645	-0.303074	114
2	8
38642464594534	3.614834	587
38642464599373	0.069839	578
38642464597038	2.050301	68
38642464597438	1.807945	77
38642464597318	1.093433	377
38642464597231	0.756905	369
38642464601344	0.408772	91
38642464599972	0.290745	338
38642464617462	-0.143715	341
38642464611706	-0.953777	360
6	7
38645837669724	3.163830	635
38645837669369	2.332905	884
38645837669117	1.286850	885
38645837670359	1.233627	626
38645837670615	1.143883	638
38645837685315	-0.326027	888
38645837671662	2.140102	103
38645837670313	1.450146	365
38645837672168	1.141472	66
38645837671577	0.994263	358
38645837673906	0.590919	75
38645837672747	0.345894	100
38645837697456	-0.368084	378
3	2
38647317594808	2.504539	633
38647317594991	0.123459	625
38647317595074	0.031578	860
38647317591328	2.983017	370
38647317695298	-0.437733	123
4	4
38679307719853	2.024307	858
38679307719927	1.725983	623
38679307719046	1.602543	862
38679307724795	-0.645557	620
38679307718677	2.554321	360
38679307718835	1.114460	111
38679307719889	0.932476	112
38679307725023	0.252319	370
3	4
38685042099359	5.796719	578
38685042099545	3.090149	880
38685042099620	2.562096	879
38685042101082	1.288418	362
38685042101738	0.362194	94
38685042102391	0.039989	90
38685042111890	-0.376114	371
4	3
38686385734173	1.915001	633
38686385733086	1.181759	871
38686385734379	0.759605	625
38686385733240	0.246376	873
38686385733132	1.747879	361
38686385735245	1.611523	125
38686385740371	-1.036827	122
5	4
38689933098150	1.062019	593
38689933099806	0.088661	857
38689933098848	0.037331	599
38689933096624	-0.027660	860
38689933111486	-0.405693	861
38689933098598	1.533775	76
38689933098252	1.429302	332
38689933100203	0.745708	71
38689933099081	0.377708	323
4	4
38692813694516	1.654655	614
38692813695631	0.556721	842
38692813697343	0.318954	832
38692813699582	0.062603	610
38692813694036	1.806232	325
38692813696476	1.073826	122
38692813699254	-0.354546	334
38692813696072	-0.610554	102
3	4
38693171055927	2.000214	889
38693171055797	0.727772	622
38693171055875	0.634819	621
38693171055519	1.503738	369
38693171057571	1.472225	98
38693171060016	0.663109	377
38693171060058	-0.249191	102
5	2
38696890961863	4.390747	633
38696890963084	1.587170	893
38696890964570	0.906673	889
38696890965464	0.459290	637
38696890970791	-0.313789	625
38696890962778	3.063599	117
38696890961949	3.001183	360
2	2
38715454306727	0.069714	835
38715454301662	-0.633717	620
38715454312593	-0.597458	118
38715454304613	-1.431900	95
4	4
38719596533084	1.476158	895
38719596530484	1.459877	605
38719596533171	0.518791	880
38719596537257	-0.619186	608
38719596532211	0.864628	373
38719596532163	0.653793	93
38719596531313	0.614887	96
38719596532825	-0.036442	372
2	4
38721348906804	2.494926	841
38721348908244	2.160221	632
38721348907187	2.222771	381
38721348908101	0.900391	109
38721348908247	0.854149	110
38721348908993	0.479504	378
3	3
38724145821831	3.370079	636
38724145821299	0.968002	861
38724145820999	0.467857	864
38724145823234	2.199997	124
38724145822888	0.672943	333
38724145820723	0.224228	347
4	4
38733232585553	1.718769	882
38733232584667	0.961792	603
38733232589605	0.625690	891
38733232587539	0.038895	589
38733232584905	5.125473	322
38733232586410	0.796169	88
38733232589638	0.340538	331
38733232589320	-0.072830	72
4	4
38736989256651	2.615894	889
38736989255644	2.524151	617
38736989269094	-0.333347	893
38736989259692	-0.370018	591
38736989256719	3.968773	88
38736989258130	1.849903	363
38736989275580	-0.802246	90
38736989295514	-0.844551	105
4	4
38744192565088	2.768787	832
38744192566336	2.409225	622
38744192565145	2.369141	621
38744192594540	-0.307529	842
38744192566934	2.013039	348
38744192569723	1.811161	91
38744192567472	1.370132	349
38744192569310	1.166531	96
4	4
38752474068731	1.583866	856
38752474069525	0.978180	618
38752474070798	0.390598	620
38752474070487	-0.105156	840
38752474069495	1.240036	344
38752474070899	0.923168	111
38752474070767	0.332134	346
38752474071137	0.272026	112
4	2
38754761919707	3.184826	607
38754761920844	0.962948	587
38754761920966	0.832275	869
38754761971291	-0.479183	635
38754761920641	2.466351	357
38754761922187	-0.015465	355
4	2
38754885102197	1.285950	852
38754885104641	0.626461	577
38754885105971	0.443058	846
38754885104535	0.435806	579
38754885103169	1.566475	94
38754885102762	1.184093	343
4	4
38754984596449	0.849102	862
38754984597431	0.763443	589
38754984600464	0.108986	858
38754984598955	-0.600723	603
38754984598622	1.445873	344
38754984598994	0.335217	96
38754984601411	0.318188	93
38754984611593	-0.524464	346
3	2
38765525719195	2.068668	578
38765525719886	1.736229	878
38765525721752	0.334835	587
38765525719611	1.384628	365
38765525721364	0.291756	369
5	4
38772208302120	3.956062	634
38772208302628	1.483032	870
38772208303919	0.459248	866
38772208317389	-0.291519	890
38772208315785	-0.571270	637
38772208305025	2.437313	79
38772208304169	2.021278	378
38772208305279	1.308838	381
38772208309149	0.043587	102
2	2
38775535089634	-0.576836	879
38775535282555	-0.976357	611
38775535156274	-0.322647	375
38775535152486	-1.084038	67
4	2
38777722455598	3.705921	628
38777722455726	2.244347	629
38777722454814	1.453053	837
38777722456207	0.441219	842
38777722452508	1.813625	349
38777722452155	0.306629	348
4	4
38784004296285	1.316326	867
38784004296129	1.112728	866
38784004296460	0.989143	577
38784004300664	-0.215603	579
38784004296102	1.351055	91
38784004295828	0.893349	360
38784004296891	0.738434	370
38784004298909	0.145611	77
4	4
38788031496315	1.282581	890
38788031495823	0.657627	598
38788031495341	0.541084	595
38788031498523	-0.056904	893
38788031495340	1.706295	67
38788031494990	0.879837	363
38788031496356	0.551460	372
38788031498414	-0.070580	76
4	4
38790713800936	1.548820	836
38790713800470	0.757927	603
38790713801451	0.059029	608
38790713808430	-0.349960	840
38790713802344	1.046268	89
38790713802827	0.825672	333
38790713802743	0.343357	347
38790713805262	0.261292	65
4	4
38797920692371	1.087761	848
38797920693922	0.779766	637
38797920692343	0.748650	832
38797920693633	0.559559	633
38797920690918	3.393978	341
38797920692303	2.795921	101
38797920695161	0.375389	104
38797920703931	-0.590820	327
3	2
38798268513137	2.227028	853
38798268513183	1.634476	590
38798268515340	1.485764	581
38798268513094	2.869461	68
38798268511050	2.354099	348
3	3
38801144891729	1.613083	601
38801144891877	1.062218	875
38801144905913	-0.451538	577
38801144892549	1.885571	363
38801144893558	0.456615	96
38801144894694	0.176113	93
4	3
38806417126614	1.746578	617
38806417127287	1.547211	885
38806417130259	-0.137150	591
38806417130771	-0.234009	888
38806417125342	1.195068	368
38806417129168	1.097878	383
38806417134760	-0.310226	367
4	4
38809084751777	1.445499	610
38809084751914	1.342896	870
38809084754744	0.051876	890
38809084753391	-0.454659	611
38809084751468	1.485310	107
38809084751504	1.182800	363
38809084752106	0.463058	372
38809084752505	0.012714	110
2	2
38812781235992	-0.571163	890
38812781400092	-0.686970	577
38812781299319	0.096466	350
38812781138599	-0.086937	382
2	2
38814761025909	-0.535011	616
38814761035347	-0.788872	872
38814761026316	0.056900	382
38814761025177	-0.205116	329
2	2
38820138347116	-0.483448	591
38820138409774	-0.801075	602
38820138292534	-0.752762	378
38820138335597	-0.789043	352
2	5
38823846718221	-0.093239	619
38823846718224	-0.160336	850
38823846715196	1.814960	343
38823846717464	0.925396	120
38823846718926	0.701435	127
38823846717915	0.055073	337
38823846754407	-0.178898	350
3	3
38824713949318	2.139416	856
38824713951183	1.670490	628
38824713951701	0.997547	629
38824713949075	3.035744	118
38824713951161	0.891518	331
38824713949280	0.809669	351
7	2
38825995352001	2.231262	602
38825995352209	0.812016	600
38825995352926	0.486427	849
38825995361929	-0.357182	850
38825995365247	-0.558693	606
38825995366760	-0.787090	584
38825995366155	-0.902386	855
38825995354759	0.377888	93
38825995354534	0.316925	92
4	3
38836518351506	1.958759	579
38836518352828	1.423126	894
38836518351712	1.063568	841
38836518353170	0.908138	577
38836518351089	2.511509	352
38836518356526	-0.101921	349
38836518356699	-0.225307	70
7	4
38850563394248	3.561115	854
38850563396373	3.509521	639
38850563398273	0.898750	632
38850563396136	0.638145	853
38850563395731	-0.249336	624
38850563287623	-0.609779	590
38850563415581	-0.660862	623
38850563396921	2.293011	115
38850563394322	1.064964	330
38850563400660	-0.116806	320
38850563402563	-0.225590	118
3	4
38854390760411	1.700775	623
38854390761056	1.478790	846
38854390761003	0.196854	852
38854390762007	2.099430	120
38854390760152	1.856438	321
38854390669270	-0.185696	344
38854390768835	-1.003784	345
2	2
38862592286391	1.225586	604
38862592320778	-1.231236	601
38862592289926	1.366611	373
38862592290054	1.026127	372
3	4
38866338715451	3.171238	884
38866338714259	2.774609	578
38866338716278	0.890766	885
38866338716590	1.604954	75
38866338716640	1.482731	377
38866338717498	0.808495	381
38866338716824	-0.042252	95
3	3
38883884649941	1.895615	628
38883884649185	0.978943	834
38883884650501	0.310452	838
38883884647839	2.569336	355
38883884648677	1.891621	357
38883884649778	1.877254	113
4	4
38887132066872	1.448040	578
38887132066186	1.172573	843
38887132066350	1.003956	863
38887132066422	0.978794	587
38887132065583	1.953419	101
38887132065524	1.807663	104
38887132065347	1.414661	335
38887132065432	0.866016	361
4	3
38887326215077	1.697369	613
38887326215629	0.907665	862
38887326218729	-0.037529	858
38887326217205	-0.071125	616
38887326216237	1.949219	99
38887326217837	1.418007	322
38887326215976	0.737457	326
4	3
38910665122833	1.604424	856
38910665124259	1.049007	613
38910665124257	0.795250	840
38910665124425	0.478512	616
38910665127945	2.086739	103
38910665125561	1.728752	323
38910665131871	-0.284477	105
2	2
38911199352490	-0.095596	882
38911199341319	-0.623966	602
38911199337321	-0.465385	69
38911199344491	-0.856396	78
4	4
38916296157319	2.363255	876
38916296157916	1.496044	610
38916296158655	0.474556	614
38916296164526	-0.485638	879
38916296159966	2.152660	375
38916296159695	1.175297	380
38916296159849	0.773861	100
38916296160811	-0.820847	103
3	3
38921149187349	1.762226	616
38921149188939	1.338486	895
38921149191217	0.388126	888
38921149187758	1.394779	369
38921149188752	1.083954	104
38921149192227	-0.842278	365
2	4
38930860918344	1.858601	597
38930860919406	-0.446484	851
38930860917460	1.909950	72
38930860916441	1.653873	322
38930860916593	1.273060	326
38930860921890	0.423378	68
4	4
38941249434917	1.894054	866
38941249433805	1.867882	621
38941249436163	-0.026173	870
38941249440425	-0.297058	622
38941249434377	1.305195	366
38941249434420	1.044914	109
38941249437024	0.513264	110
38941249500800	-0.261883	329
4	4
38953749285327	1.600140	875
38953749284293	0.880016	613
38953749286417	0.432877	616
38953749288186	-0.655243	878
38953749285274	1.195236	125
38953749284499	0.856922	369
38953749285647	0.178463	121
38953749284756	-0.138409	365
7	3
38985967260286	2.178284	839
38985967262127	2.046661	639
38985967259484	2.043476	636
38985967259217	1.420170	860
38985967262167	0.348732	631
38985967281666	-0.456722	857
38985967263013	-0.757118	624
38985967260854	2.308014	325
38985967271774	-0.758236	124
38985967284895	-1.192570	345
4	4
38989024548370	3.621807	631
38989024546941	2.495529	876
38989024548707	0.852528	879
38989024563787	-0.495808	630
38989024548066	5.081234	112
38989024549219	1.662529	376
38989024550323	0.558979	373
38989024552489	0.140659	111
2	4
38991309238138	1.356762	878
38991309239977	0.618176	576
38991309239183	2.257786	78
38991309239849	0.825401	378
38991309241345	0.194016	358
38991309243029	-1.131134	69
3	4
39005804096903	1.622940	865
39005804098255	1.615185	614
39005804096133	1.470798	841
39005804096975	1.900513	101
39005804095521	1.534180	369
39005804097345	1.509628	377
39005804097502	0.450951	104
3	4
39017581634077	4.255413	892
39017581635147	1.246895	626
39017581635103	0.396793	616
39017581637673	2.041492	371
39017581637434	1.472717	96
39017581640021	0.277164	374
39017581639723	-0.484558	91
4	4
39027860713730	1.522865	872
39027860714259	1.124989	603
39027860714780	0.872944	882
39027860716547	-0.195026	608
39027860712715	2.545521	96
39027860713588	2.179424	91
39027860714077	1.038296	369
39027860718028	0.334946	377
3	3
39033104691066	1.486126	608
39033104693715	1.224663	863
39033104692495	0.597828	862
39033104691340	1.887360	331
39033104694470	0.721237	68
39033104693084	0.102695	77
3	3
39044421246857	2.655529	879
39044421245657	2.352993	609
39044421252177	0.061352	876
39044421247374	2.535114	101
39044421247957	1.921745	372
39044421249675	0.047436	104
3	5
39051191945487	2.067295	895
39051191945953	1.344379	634
39051191947682	1.209175	637
39051191946022	1.943390	102
39051191944541	1.705093	368
39051191961095	-0.332661	357
39051191949829	-0.348629	122
39051191959191	-0.524475	378
3	3
39053012422796	1.869614	859
39053012423731	1.332287	864
39053012424187	1.257401	611
39053012420723	3.554981	347
39053012424565	2.153229	118
39053012424162	1.667713	115
4	4
39057493693488	1.682388	890
39057493691968	1.479084	592
39057493694589	0.046574	595
39057493697472	-0.098122	893
39057493692924	1.497730	68
39057493692393	1.138744	372
39057493693390	0.485210	373
39057493693319	0.147411	72
4	3
39059169729764	1.734524	866
39059169730377	1.694485	623
39059169731886	0.951191	624
39059169732329	0.232395	870
39059169730070	3.562553	108
39059169729976	1.738995	355
39059169736442	-0.597225	106
3	4
39062784259778	1.841866	862
39062784261288	0.833965	863
39062784264810	-0.332867	584
39062784265567	3.104710	87
39062784265194	1.781780	323
39062784266108	1.254082	321
39062784267729	0.376045	81
4	4
39070331118032	1.403423	879
39070331117996	1.082821	603
39070331122350	-0.052273	876
39070331122225	-0.527412	608
39070331119300	1.554207	72
39070331118505	1.139011	367
39070331122038	-0.103340	68
39070331123797	-0.105701	368
3	5
39075638178490	1.879910	844
39075638178836	1.084339	582
39075638179671	0.462677	591
39075638178198	2.903019	113
39075638177181	1.844616	342
39075638178575	0.668026	341
39075638194193	-0.421787	121
39075638181414	-0.506248	109
6	5
39076244264050	3.132706	888
39076244264545	2.325748	895
39076244264710	2.216175	614
39076244264450	2.009502	610
39076244273712	-0.111328	637
39076244207274	-0.364792	844
39076244270297	5.247662	371
39076244269747	1.434189	87
39076244270626	1.297867	82
39076244272186	0.361401	374
39076244376894	-0.340420	362
3	4
39077538269896	2.444801	858
39077538272293	2.184757	635
39077538272528	1.214836	626
39077538270043	1.625950	348
39077538271173	0.691605	113
39077538273510	0.563412	109
39077538269906	-0.073112	345
2	4
39079465422990	1.886818	889
39079465422878	1.557026	592
39079465424393	1.547707	383
39079465425529	0.046597	82
39079465445087	-0.604599	368
39079465438330	-0.669861	376
4	2
39088177436474	2.340553	883
39088177436432	2.129505	886
39088177434999	1.935486	606
39088177436321	1.345970	607
39088177437150	2.094887	369
39088177447217	-0.388481	377
3	3
39089110486296	1.816689	834
39089110486543	0.988525	602
39089110488286	-0.411049	606
39089110485438	3.141685	346
39089110487925	1.173878	75
39089110487456	0.884956	350
3	4
39094149225075	1.261044	840
39094149227104	0.832569	584
39094149228208	-0.037312	856
39094149225763	1.163601	344
39094149225229	0.925865	346
39094149227749	0.183468	68
39094149226635	0.046761	72
4	4
39099919161651	0.770054	583
39099919160883	0.610134	861
39099919161429	0.146843	860
39099919161137	-0.031242	588
39099919161038	2.185806	65
39099919160464	1.125057	346
39099919159496	0.792484	350
39099919164985	-0.977280	89
4	2
39100778569019	1.547798	591
39100778567306	0.738655	861
39100778567528	0.597153	864
39100778418269	-0.478069	632
39100778567884	2.201065	348
39100778570828	-0.219074	359
3	3
39124922270906	1.688076	615
39124922271319	0.124203	885
39124922273742	-0.229149	612
39124922271968	1.180061	362
39124922272256	0.569244	70
39124922272119	0.147030	66
3	3
39135538543734	1.597801	894
39135538546533	1.210934	891
39135538542355	1.125797	579
39135538542775	0.864296	353
39135538546122	0.749306	67
39135538545442	0.330357	76
4	3
39137944030629	1.366035	848
39137944032590	0.883698	832
39137944032102	0.556580	595
39137944037097	-0.296944	592
39137944031244	2.614754	96
39137944032171	1.356922	334
39137944033096	0.731792	91
3	2
39138833606197	1.120762	844
39138833605448	0.943005	607
39138833619578	-0.251011	835
39138833604240	0.824821	348
39138833604578	0.689369	349
4	4
39140583307746	1.710327	878
39140583306048	0.961430	598
39140583307510	-0.035225	597
39140583311242	-0.377956	875
39140583306438	1.876434	371
39140583306029	1.328598	68
39140583307301	0.996159	362
39140583310057	-0.624706	72
4	4
39152870226214	2.018074	843
39152870227090	1.611420	615
39152870227097	1.144772	834
39152870229044	0.194229	617
39152870227462	1.769299	341
39152870228270	1.554287	110
39152870229162	1.292622	342
39152870257966	-1.148315	107
4	2
39162611513410	2.123817	609
39162611512500	1.411739	834
39162611513399	0.832378	843
39162611518979	-0.470318	612
39162611511663	3.499588	322
39162611513063	1.591221	110
5	4
39168440879771	2.626328	592
39168440881593	1.195740	876
39168440883260	0.720745	874
39168440882224	0.697140	576
39168440962415	-0.889793	588
39168440881732	1.616879	362
39168440881177	1.499062	85
39168440884769	0.497871	364
39168440912202	-0.646076	68
4	4
39183472232392	1.977230	623
39183472232831	1.558693	887
39183472234024	0.589828	886
39183472239538	-0.578152	620
39183472233263	1.543598	362
39183472236083	1.501621	127
39183472235526	1.393459	120
39183472234263	0.730488	371
4	6
39192271300387	2.212711	834
39192271300149	1.739502	605
39192271301589	0.575668	604
39192271301599	0.087925	838
39192271301663	2.911293	64
39192271300717	1.954548	80
39192271301315	1.817356	378
39192271301361	1.055580	359
39192271304281	0.359192	381
39192271302486	-0.216038	361
5	4
39194396539795	3.400406	580
39194396540203	2.632263	843
39194396540739	0.894745	584
39194396542947	0.708286	834
39194396543548	-0.327530	589
39194396542766	3.710358	114
39194396541705	2.139240	339
39194396545102	0.589981	123
39194396551474	-1.064365	104
3	5
39197327139823	3.553528	859
39197327140068	1.567905	600
39197327140812	0.888695	845
39197327143827	1.712727	72
39197327142987	1.130344	330
39197327142715	1.061539	320
39197327145099	0.457344	68
39197327165065	-1.138428	88
2	4
39208763449457	2.157043	872
39208763450152	1.664402	605
39208763454597	4.621857	64
39208763451559	1.454372	350
39208763453532	0.482880	351
39208763459454	-0.656223	80
2	2
39212441791684	0.428734	638
39212441795954	-0.640320	585
39212441789528	-0.427200	101
39212441791656	-0.830040	104
3	5
39220819011175	3.614048	859
39220819013031	2.841549	632
39220819013232	1.326614	629
39220819013606	3.117573	107
39220819013089	2.033764	333
39220819013860	0.716171	109
39220819015682	0.182404	110
39220819015041	-0.262691	113
4	6
39222852521429	2.636642	585
39222852522235	2.273003	881
39222852523178	0.470646	638
39222852527046	0.320175	889
39222852520618	2.668076	371
39222852520177	2.498287	107
39222852522332	0.649246	110
39222852522686	0.421928	362
39222852532638	-0.546204	374
39222852690085	-0.710522	372
3	8
39231898606066	1.533630	865
39231898606793	0.231148	841
39231898610215	0.195118	634
39231898607821	4.731392	98
39231898607246	3.168438	335
39231898612107	2.642109	123
39231898611568	1.101044	73
39231898611119	0.083401	326
39231898610259	0.080826	99
39231898614556	-0.320381	97
39231898623569	-0.945118	327
3	5
39260214356492	2.590862	628
39260214355012	1.916737	871
39260214370685	-0.432491	873
39260214355034	2.094353	350
39260214357317	1.310253	106
39260214355363	0.177689	351
39260214359209	-0.113518	115
39260214372775	-0.306896	346
5	4
39263230558134	1.657280	851
39263230558129	1.389465	854
39263230558840	1.202896	598
39263230559344	0.770618	597
39263230564133	-0.436222	590
39263230556778	1.848312	96
39263230556293	1.816551	93
39263230556487	1.600193	359
39263230557150	1.462189	356
4	6
39264585322157	2.761196	633
39264585320974	2.253551	876
39264585321474	1.580513	625
39264585321702	1.326809	879
39264585323536	1.894020	367
39264585325025	1.147945	364
39264585325633	0.425610	88
39264585343014	-0.158424	362
39264585330393	-0.972324	72
39264585329809	-1.326344	94
3	4
39265719950804	2.016327	875
39265719950762	1.369953	600
39265719950624	0.731747	602
39265719952282	2.048172	379
39265719952719	1.195244	105
39265719954137	0.626926	103
39265719953688	0.308578	370
2	2
39273272529502	-0.522461	834
39273272521599	-0.681206	838
39273272541815	-0.359295	333
39273272514689	-0.657387	330
3	3
39289053474714	1.249950	601
39289053476346	0.781326	885
39289053477113	0.607601	884
39289053477331	1.403027	378
39289053475801	1.316776	373
39289053478800	0.244583	372
4	3
39296987719712	1.175156	857
39296987720255	1.020435	633
39296987718816	0.478714	860
39296987722020	0.194874	637
39296987720995	2.640827	120
39296987718840	2.388039	341
39296987718868	1.690475	342
4	3
39297702947201	2.519550	874
39297702947919	0.991314	622
39297702948603	0.882160	621
39297702969443	-0.709381	883
39297702948018	1.948433	376
39297702949459	1.287663	120
39297702951571	0.030102	383
3	4
39303049795023	1.582359	893
39303049794088	1.034977	600
39303049794678	0.544243	602
39303049795443	2.888748	126
39303049795519	1.064995	378
39303049798013	0.447773	73
39303049796339	0.431362	358
4	4
39305633944745	0.895088	588
39305633943947	0.670780	835
39305633944374	0.257771	833
39305633946857	-0.286400	583
39305633945008	1.056965	330
39305633946236	0.665623	76
39305633947210	0.362129	67
39305633950596	-0.162289	320
3	4
39313064147704	2.980221	874
39313064149576	1.790287	637
39313064151044	0.529915	634
39313064150102	1.830578	366
39313064150547	1.512531	363
39313064151333	1.189022	103
39313064152225	0.895435	100
3	4
39325660869648	4.032932	629
39325660868433	2.531929	872
